#  DeltaF, Fb, t0, u0, tE, rho
# 
9.234320000000000306e-01 2.119689999999999908e-01 7.885850000000000364e+03 1.003910000000000080e+00 8.241949999999999221e+00 1.122219999999999988e-02
9.870550000000000157e-01 2.144949999999999912e-01 7.886189999999999600e+03 6.074600000000000000e-01 1.181610000000000049e+01 1.161459999999999923e-02
9.848919999999999897e-01 2.205789999999999973e-01 7.885899999999999636e+03 1.271949999999999914e+00 6.917250000000000121e+00 5.831529999999999700e-03
9.994159999999999711e-01 2.220409999999999884e-01 7.886119999999999891e+03 1.362160000000000037e+00 6.319770000000000110e+00 9.572940000000000269e-03
9.827360000000000539e-01 2.095920000000000005e-01 7.886300000000000182e+03 1.198499999999999899e+00 7.260600000000000165e+00 7.707659999999999859e-03
9.149100000000000010e-01 2.156049999999999911e-01 7.886000000000000000e+03 1.269959999999999978e+00 6.940680000000000405e+00 2.149519999999999903e-02
9.540419999999999456e-01 2.112279999999999991e-01 7.885640000000000327e+03 1.306850000000000067e+00 6.653889999999999638e+00 7.390899999999999727e-03
9.452399999999999691e-01 2.150080000000000047e-01 7.886340000000000146e+03 1.198320000000000052e+00 7.858480000000000132e+00 2.179760000000000204e-03
9.431960000000000344e-01 2.223980000000000123e-01 7.886149999999999636e+03 1.469929999999999959e+00 6.134290000000000020e+00 1.529669999999999988e-02
8.843779999999999974e-01 2.215769999999999962e-01 7.885890000000000327e+03 1.018520000000000092e+00 8.761609999999999232e+00 8.333339999999999845e-03
9.627949999999999564e-01 2.129350000000000132e-01 7.885579999999999927e+03 7.751379999999999937e-01 9.345579999999999998e+00 9.133290000000000505e-03
9.655129999999999546e-01 2.130910000000000026e-01 7.885850000000000364e+03 1.151850000000000041e+00 7.685929999999999929e+00 2.800019999999999853e-03
9.383040000000000269e-01 2.145809999999999940e-01 7.885609999999999673e+03 1.082060000000000022e+00 7.997819999999999929e+00 1.979380000000000028e-02
9.280829999999999913e-01 2.171720000000000039e-01 7.885680000000000291e+03 1.154470000000000107e+00 7.062450000000000117e+00 3.597130000000000032e-03
8.891930000000000112e-01 2.101280000000000092e-01 7.885930000000000291e+03 9.287290000000000267e-01 9.520810000000000883e+00 3.381789999999999970e-03
8.769040000000000168e-01 2.188869999999999982e-01 7.886420000000000073e+03 8.228210000000000246e-01 9.858570000000000277e+00 1.836240000000000094e-02
9.675599999999999756e-01 2.106639999999999902e-01 7.886130000000000109e+03 8.445409999999999862e-01 9.606840000000000046e+00 4.174139999999999795e-03
9.345799999999999663e-01 2.098839999999999872e-01 7.886220000000000255e+03 1.262469999999999981e+00 7.397700000000000387e+00 2.425379999999999897e-02
9.812539999999999596e-01 2.215689999999999882e-01 7.885810000000000400e+03 1.446989999999999998e+00 6.204039999999999999e+00 4.101129999999999706e-03
9.767930000000000224e-01 2.102350000000000052e-01 7.885960000000000036e+03 9.052829999999999488e-01 9.023630000000000706e+00 7.347229999999999733e-03
7.989519999999999955e-01 2.166899999999999937e-01 7.885960000000000036e+03 9.735239999999999450e-01 1.009890000000000043e+01 1.030750000000000069e-02
8.292620000000000546e-01 2.217149999999999954e-01 7.886840000000000146e+03 1.311749999999999972e+00 7.769099999999999895e+00 1.319030000000000029e-02
9.769529999999999603e-01 2.210850000000000037e-01 7.885439999999999600e+03 1.060019999999999962e+00 7.407939999999999969e+00 1.650489999999999943e-02
9.873180000000000289e-01 2.149060000000000137e-01 7.885279999999999745e+03 1.214420000000000055e+00 6.618249999999999744e+00 5.168569999999999935e-03
9.279899999999999816e-01 2.130630000000000024e-01 7.886229999999999563e+03 1.010829999999999895e+00 8.442569999999999908e+00 8.761029999999999512e-03
9.100359999999999561e-01 2.173370000000000024e-01 7.886239999999999782e+03 1.387289999999999912e+00 7.006179999999999630e+00 2.686850000000000176e-03
9.848919999999999897e-01 2.205789999999999973e-01 7.885899999999999636e+03 1.271949999999999914e+00 6.917250000000000121e+00 5.831529999999999700e-03
9.195339999999999625e-01 2.127560000000000007e-01 7.885579999999999927e+03 1.207179999999999920e+00 7.819049999999999834e+00 1.548109999999999938e-02
9.346060000000000478e-01 2.143869999999999942e-01 7.886430000000000291e+03 1.007940000000000058e+00 8.599750000000000227e+00 2.787809999999999941e-03
9.851100000000000412e-01 2.213440000000000130e-01 7.885600000000000364e+03 8.865680000000000227e-01 8.512119999999999465e+00 2.647159999999999964e-03
9.884570000000000300e-01 2.227220000000000033e-01 7.886380000000000109e+03 1.239349999999999952e+00 7.290060000000000429e+00 4.959960000000000237e-03
9.416499999999999870e-01 2.227880000000000138e-01 7.886569999999999709e+03 1.316119999999999957e+00 7.220259999999999678e+00 4.156289999999999984e-03
9.979400000000000492e-01 2.198569999999999969e-01 7.885029999999999745e+03 1.270780000000000021e+00 6.886090000000000266e+00 1.391000000000000049e-02
9.177959999999999452e-01 2.175829999999999986e-01 7.885949999999999818e+03 1.460839999999999916e+00 6.209880000000000067e+00 1.901239999999999875e-02
9.232609999999999983e-01 2.126810000000000089e-01 7.885640000000000327e+03 8.369889999999999830e-01 9.326100000000000279e+00 1.113300000000000010e-03
9.940959999999999797e-01 2.074580000000000035e-01 7.886130000000000109e+03 1.440860000000000030e+00 6.772190000000000154e+00 2.075449999999999951e-03
9.728329999999999478e-01 2.175559999999999994e-01 7.886439999999999600e+03 1.110289999999999999e+00 7.710460000000000313e+00 7.335419999999999614e-03
8.991740000000000288e-01 2.131979999999999986e-01 7.886399999999999636e+03 1.235349999999999948e+00 7.902499999999999858e+00 6.503179999999999898e-03
9.528450000000000530e-01 2.217870000000000119e-01 7.886579999999999927e+03 1.177559999999999940e+00 7.406150000000000233e+00 2.903019999999999906e-02
9.677599999999999536e-01 2.172560000000000047e-01 7.886050000000000182e+03 1.351450000000000040e+00 6.761680000000000135e+00 2.108350000000000155e-02
8.780189999999999939e-01 2.171889999999999932e-01 7.886289999999999964e+03 1.391799999999999926e+00 6.979650000000000354e+00 4.787149999999999728e-05
9.827160000000000339e-01 2.180020000000000013e-01 7.886130000000000109e+03 1.251560000000000006e+00 7.193139999999999645e+00 1.152839999999999941e-02
9.173299999999999788e-01 2.161540000000000128e-01 7.886039999999999964e+03 1.132670000000000066e+00 8.193260000000000431e+00 1.544030000000000055e-02
9.707740000000000258e-01 2.119409999999999905e-01 7.885989999999999782e+03 6.124990000000000157e-01 1.207329999999999970e+01 1.482170000000000015e-02
9.811990000000000434e-01 2.106929999999999914e-01 7.886460000000000036e+03 9.538609999999999589e-01 8.641880000000000450e+00 1.826370000000000077e-02
9.034940000000000193e-01 2.123180000000000067e-01 7.886119999999999891e+03 1.011020000000000030e+00 8.677690000000000126e+00 1.115829999999999947e-02
9.275390000000000024e-01 2.065809999999999869e-01 7.886680000000000291e+03 6.449799999999999978e-01 1.250029999999999930e+01 7.528489999999999878e-04
9.685179999999999900e-01 2.189689999999999970e-01 7.886020000000000437e+03 1.100919999999999899e+00 7.939619999999999678e+00 7.126249999999999772e-03
9.846880000000000077e-01 2.204810000000000103e-01 7.885649999999999636e+03 1.269069999999999920e+00 6.587889999999999802e+00 8.478680000000000591e-03
9.832180000000000364e-01 2.067539999999999933e-01 7.885859999999999673e+03 1.428279999999999994e+00 6.208809999999999718e+00 4.491760000000000197e-02
9.776000000000000245e-01 2.158349999999999991e-01 7.885420000000000073e+03 9.830410000000000537e-01 7.861159999999999926e+00 3.012669999999999845e-03
9.901489999999999458e-01 2.112600000000000033e-01 7.886189999999999600e+03 9.301449999999999996e-01 9.317239999999999966e+00 4.547749999999999709e-03
9.237790000000000168e-01 2.146629999999999927e-01 7.886170000000000073e+03 1.462679999999999980e+00 6.414109999999999978e+00 2.634420000000000164e-03
9.471819999999999684e-01 2.126480000000000037e-01 7.886149999999999636e+03 7.012620000000000520e-01 1.088030000000000008e+01 1.612729999999999936e-03
9.157220000000000359e-01 2.157940000000000136e-01 7.885760000000000218e+03 1.239389999999999992e+00 7.590580000000000105e+00 9.982829999999999829e-03
9.772140000000000271e-01 2.256559999999999955e-01 7.885840000000000146e+03 1.470599999999999907e+00 6.153150000000000119e+00 7.351609999999999742e-03
9.563719999999999999e-01 2.167509999999999992e-01 7.885789999999999964e+03 1.120910000000000073e+00 7.450079999999999814e+00 8.650909999999999503e-03
9.993459999999999566e-01 2.077509999999999912e-01 7.886050000000000182e+03 1.038580000000000059e+00 8.406670000000000087e+00 1.495860000000000072e-02
9.372770000000000268e-01 2.081770000000000009e-01 7.886470000000000255e+03 9.153900000000000370e-01 9.370189999999999131e+00 8.761120000000000713e-03
9.524909999999999766e-01 2.183209999999999873e-01 7.886159999999999854e+03 1.444800000000000084e+00 6.553759999999999586e+00 2.893429999999999787e-03
9.581030000000000380e-01 2.050410000000000010e-01 7.886510000000000218e+03 1.269789999999999974e+00 7.696620000000000239e+00 1.457460000000000006e-02
9.972440000000000193e-01 2.181990000000000041e-01 7.885430000000000291e+03 1.397599999999999953e+00 6.036400000000000432e+00 5.765260000000000350e-03
8.919599999999999751e-01 2.139520000000000033e-01 7.886000000000000000e+03 1.216839999999999922e+00 8.019909999999999428e+00 2.269789999999999829e-03
9.097110000000000474e-01 2.117590000000000028e-01 7.886119999999999891e+03 1.371590000000000087e+00 7.026189999999999714e+00 7.836080000000000476e-03
8.768110000000000070e-01 2.114610000000000101e-01 7.885060000000000400e+03 1.257079999999999975e+00 7.320949999999999847e+00 1.408859999999999973e-02
9.280829999999999913e-01 2.171720000000000039e-01 7.885680000000000291e+03 1.154470000000000107e+00 7.062450000000000117e+00 3.597130000000000032e-03
8.882870000000000488e-01 2.117300000000000015e-01 7.886720000000000255e+03 1.423620000000000108e+00 7.144899999999999807e+00 9.740890000000000312e-04
9.471519999999999939e-01 2.109219999999999984e-01 7.886210000000000036e+03 1.351830000000000087e+00 7.097570000000000157e+00 5.363699999999999891e-04
9.172080000000000233e-01 2.062060000000000004e-01 7.886199999999999818e+03 1.331620000000000026e+00 7.920749999999999957e+00 1.226730000000000008e-02
9.211789999999999701e-01 2.262760000000000049e-01 7.886569999999999709e+03 1.163319999999999910e+00 8.158060000000000755e+00 5.139209999999999742e-04
9.897979999999999556e-01 2.039549999999999974e-01 7.885619999999999891e+03 1.465179999999999927e+00 6.066049999999999720e+00 8.819840000000000665e-03
9.473850000000000326e-01 2.152280000000000026e-01 7.886560000000000400e+03 1.476189999999999891e+00 6.632920000000000371e+00 2.732239999999999929e-03
9.789719999999999533e-01 2.176569999999999894e-01 7.886390000000000327e+03 1.320049999999999946e+00 7.003400000000000070e+00 2.085640000000000150e-03
9.529300000000000548e-01 2.168110000000000037e-01 7.885810000000000400e+03 1.209189999999999987e+00 7.125499999999999723e+00 2.534000000000000141e-02
9.730940000000000145e-01 2.143930000000000002e-01 7.885600000000000364e+03 1.366330000000000044e+00 6.737400000000000055e+00 1.232749999999999992e-02
9.595040000000000235e-01 2.205320000000000058e-01 7.886090000000000146e+03 1.490299999999999958e+00 6.214870000000000339e+00 3.573869999999999825e-02
8.884480000000000155e-01 2.111409999999999954e-01 7.886359999999999673e+03 1.298049999999999926e+00 7.691349999999999909e+00 2.574579999999999924e-02
9.708099999999999508e-01 2.079699999999999882e-01 7.886119999999999891e+03 1.203130000000000033e+00 7.428950000000000387e+00 6.832780000000000103e-03
9.229579999999999451e-01 2.270989999999999953e-01 7.885720000000000255e+03 1.178220000000000045e+00 7.231729999999999769e+00 8.290290000000000506e-03
9.792429999999999746e-01 2.200749999999999929e-01 7.886220000000000255e+03 1.242660000000000098e+00 7.297290000000000276e+00 2.585769999999999822e-03
9.946439999999999726e-01 2.137890000000000068e-01 7.886220000000000255e+03 1.237109999999999932e+00 7.151959999999999873e+00 4.892050000000000435e-04
9.565609999999999946e-01 2.166349999999999942e-01 7.885460000000000036e+03 1.387080000000000091e+00 6.804039999999999644e+00 3.562760000000000232e-02
9.786059999999999759e-01 2.178410000000000069e-01 7.885739999999999782e+03 1.374919999999999920e+00 6.682599999999999874e+00 4.988199999999999926e-03
9.339180000000000259e-01 2.139320000000000110e-01 7.886079999999999927e+03 1.152079999999999993e+00 7.781399999999999650e+00 2.377119999999999927e-03
9.940959999999999797e-01 2.074580000000000035e-01 7.886130000000000109e+03 1.440860000000000030e+00 6.772190000000000154e+00 2.075449999999999951e-03
9.260119999999999463e-01 2.143249999999999877e-01 7.886039999999999964e+03 1.476960000000000051e+00 6.508530000000000371e+00 1.793399999999999855e-02
9.707740000000000258e-01 2.119409999999999905e-01 7.885989999999999782e+03 6.124990000000000157e-01 1.207329999999999970e+01 1.482170000000000015e-02
8.853959999999999608e-01 2.101190000000000002e-01 7.886640000000000327e+03 1.213300000000000045e+00 7.900559999999999583e+00 9.389180000000000442e-03
9.032559999999999478e-01 2.089759999999999951e-01 7.886060000000000400e+03 1.110649999999999915e+00 8.094300000000000495e+00 3.854429999999999835e-03
8.823750000000000204e-01 2.060170000000000057e-01 7.885760000000000218e+03 9.074520000000000364e-01 9.239990000000000592e+00 6.869029999999999928e-03
9.176579999999999737e-01 2.154359999999999886e-01 7.886619999999999891e+03 1.414979999999999905e+00 7.238039999999999807e+00 7.243290000000000319e-03
9.440830000000000055e-01 2.129199999999999982e-01 7.886270000000000437e+03 5.812000000000000499e-01 1.242179999999999929e+01 7.590659999999999942e-03
9.869289999999999452e-01 2.169649999999999912e-01 7.886130000000000109e+03 8.101709999999999745e-01 9.080719999999999459e+00 6.073779999999999978e-04
9.416499999999999870e-01 2.227880000000000138e-01 7.886569999999999709e+03 1.316119999999999957e+00 7.220259999999999678e+00 4.156289999999999984e-03
9.381230000000000402e-01 2.115559999999999941e-01 7.886489999999999782e+03 9.776200000000000445e-01 9.304859999999999687e+00 4.507670000000000080e-03
9.564989999999999881e-01 2.099360000000000115e-01 7.886260000000000218e+03 1.164390000000000036e+00 7.718759999999999621e+00 2.837629999999999732e-04
8.504469999999999530e-01 2.128500000000000114e-01 7.886079999999999927e+03 1.224329999999999918e+00 7.935270000000000046e+00 3.416600000000000106e-03
9.605550000000000477e-01 2.063730000000000009e-01 7.886159999999999854e+03 8.004269999999999996e-01 1.004129999999999967e+01 2.575829999999999873e-03
9.078310000000000546e-01 2.161359999999999948e-01 7.886180000000000291e+03 1.388600000000000056e+00 6.743330000000000268e+00 2.814149999999999985e-02
9.772389999999999688e-01 2.083659999999999957e-01 7.885779999999999745e+03 1.083320000000000061e+00 8.006800000000000139e+00 4.862530000000000324e-03
9.482589999999999630e-01 2.234349999999999947e-01 7.886140000000000327e+03 1.426209999999999978e+00 6.396939999999999849e+00 2.621249999999999969e-02
8.641649999999999610e-01 2.151619999999999922e-01 7.886489999999999782e+03 8.761339999999999684e-01 1.015000000000000036e+01 4.301490000000000044e-04
8.672609999999999486e-01 2.233030000000000015e-01 7.886000000000000000e+03 1.098260000000000014e+00 8.405030000000000001e+00 1.129970000000000106e-03
8.750539999999999985e-01 2.116540000000000088e-01 7.885609999999999673e+03 1.346919999999999895e+00 7.324449999999999683e+00 2.913479999999999889e-02
9.716620000000000257e-01 2.212369999999999892e-01 7.886289999999999964e+03 1.295029999999999903e+00 7.044209999999999638e+00 1.993539999999999895e-02
9.511220000000000230e-01 2.143700000000000050e-01 7.885920000000000073e+03 8.480769999999999698e-01 9.248400000000000176e+00 3.072239999999999954e-03
9.873180000000000289e-01 2.149060000000000137e-01 7.885279999999999745e+03 1.214420000000000055e+00 6.618249999999999744e+00 5.168569999999999935e-03
9.759929999999999994e-01 2.084129999999999872e-01 7.885789999999999964e+03 9.611359999999999904e-01 8.132110000000000838e+00 5.507910000000000410e-03
9.831119999999999859e-01 2.122239999999999960e-01 7.885689999999999600e+03 6.635839999999999517e-01 1.009939999999999927e+01 1.620100000000000023e-04
9.774159999999999515e-01 2.179750000000000021e-01 7.886600000000000364e+03 1.331169999999999964e+00 7.274259999999999948e+00 3.569029999999999946e-05
9.979400000000000492e-01 2.198569999999999969e-01 7.885029999999999745e+03 1.270780000000000021e+00 6.886090000000000266e+00 1.391000000000000049e-02
8.339199999999999946e-01 2.212850000000000095e-01 7.886939999999999600e+03 1.113059999999999938e+00 8.921960000000000335e+00 3.039149999999999838e-02
9.693249999999999922e-01 2.223140000000000116e-01 7.885739999999999782e+03 7.849110000000000253e-01 9.559900000000000730e+00 2.856579999999999883e-02
9.800039999999999862e-01 2.155350000000000044e-01 7.886319999999999709e+03 9.693749999999999867e-01 9.314049999999999940e+00 1.815500000000000100e-02
8.615390000000000548e-01 2.172389999999999877e-01 7.886609999999999673e+03 1.331090000000000106e+00 7.335569999999999702e+00 4.137309999999999946e-03
9.505249999999999533e-01 2.203380000000000061e-01 7.886229999999999563e+03 1.372330000000000050e+00 6.512159999999999727e+00 1.342890000000000012e-03
8.630459999999999798e-01 2.139459999999999973e-01 7.885899999999999636e+03 1.280550000000000077e+00 7.829310000000000436e+00 2.328890000000000127e-02
9.827360000000000539e-01 2.095920000000000005e-01 7.886300000000000182e+03 1.198499999999999899e+00 7.260600000000000165e+00 7.707659999999999859e-03
9.887930000000000330e-01 2.141490000000000060e-01 7.885460000000000036e+03 8.516660000000000341e-01 8.661120000000000374e+00 3.584030000000000202e-03
9.216560000000000308e-01 2.130090000000000039e-01 7.885539999999999964e+03 9.468750000000000222e-01 8.879870000000000374e+00 6.396880000000000187e-04
9.684610000000000163e-01 2.149580000000000102e-01 7.886279999999999745e+03 1.135410000000000030e+00 7.862599999999999589e+00 1.732090000000000019e-02
9.459819999999999895e-01 2.174780000000000046e-01 7.886159999999999854e+03 7.909070000000000267e-01 1.031869999999999976e+01 1.184920000000000070e-02
9.782720000000000304e-01 2.120950000000000057e-01 7.885560000000000400e+03 1.322950000000000070e+00 6.799039999999999750e+00 5.196909999999999898e-03
8.714549999999999796e-01 2.211349999999999982e-01 7.886010000000000218e+03 1.114049999999999985e+00 8.110960000000000392e+00 3.859159999999999934e-03
9.188650000000000428e-01 2.147199999999999942e-01 7.885840000000000146e+03 8.018969999999999709e-01 1.044069999999999965e+01 1.223830000000000057e-02
9.538699999999999957e-01 2.157820000000000016e-01 7.886010000000000218e+03 1.013460000000000027e+00 8.083439999999999515e+00 7.434579999999999661e-03
9.847280000000000477e-01 2.146560000000000135e-01 7.885630000000000109e+03 9.544639999999999791e-01 8.357860000000000511e+00 4.118160000000000050e-03
9.620959999999999512e-01 2.218060000000000032e-01 7.886439999999999600e+03 1.419300000000000006e+00 6.475970000000000226e+00 1.032390000000000044e-02
9.129690000000000305e-01 2.115460000000000118e-01 7.886539999999999964e+03 1.196430000000000105e+00 8.432420000000000471e+00 2.062510000000000038e-02
9.931539999999999813e-01 2.178160000000000096e-01 7.886369999999999891e+03 6.835989999999999567e-01 1.080480000000000018e+01 1.299259999999999998e-02
9.600619999999999710e-01 2.306519999999999959e-01 7.886090000000000146e+03 1.451230000000000020e+00 6.307870000000000310e+00 5.232900000000000398e-04
9.268300000000000427e-01 2.195290000000000019e-01 7.886010000000000218e+03 9.621760000000000312e-01 8.457879999999999399e+00 3.696230000000000002e-03
9.953899999999999970e-01 2.128069999999999962e-01 7.885930000000000291e+03 1.413510000000000044e+00 6.478880000000000194e+00 9.892379999999999229e-03
8.687909999999999799e-01 2.150120000000000087e-01 7.885960000000000036e+03 1.248839999999999950e+00 8.046480000000000743e+00 4.995239999999999967e-04
8.949599999999999778e-01 2.187800000000000022e-01 7.886159999999999854e+03 9.320680000000000076e-01 9.084279999999999688e+00 3.273410000000000035e-03
9.190930000000000488e-01 2.055069999999999952e-01 7.885739999999999782e+03 1.190839999999999899e+00 7.870250000000000412e+00 3.583199999999999927e-03
9.600189999999999557e-01 2.053389999999999938e-01 7.886010000000000218e+03 9.772210000000000063e-01 8.838469999999999160e+00 2.072679999999999922e-03
9.526170000000000471e-01 2.154050000000000131e-01 7.885930000000000291e+03 1.384989999999999943e+00 6.626030000000000086e+00 2.677250000000000116e-02
9.623819999999999597e-01 2.118359999999999965e-01 7.886350000000000364e+03 9.268110000000000515e-01 8.743050000000000210e+00 5.199259999999999993e-02
9.466170000000000417e-01 2.187260000000000038e-01 7.886369999999999891e+03 1.407340000000000035e+00 6.795149999999999579e+00 4.846419999999999895e-02
9.600189999999999557e-01 2.053389999999999938e-01 7.886010000000000218e+03 9.772210000000000063e-01 8.838469999999999160e+00 2.072679999999999922e-03
9.822619999999999685e-01 2.132699999999999874e-01 7.885689999999999600e+03 1.460509999999999975e+00 6.165849999999999831e+00 2.684469999999999999e-03
9.768470000000000208e-01 2.270050000000000123e-01 7.885729999999999563e+03 1.176660000000000039e+00 7.149219999999999686e+00 4.197880000000000188e-03
9.383040000000000269e-01 2.145809999999999940e-01 7.885609999999999673e+03 1.082060000000000022e+00 7.997819999999999929e+00 1.979380000000000028e-02
9.493270000000000319e-01 2.192560000000000064e-01 7.886640000000000327e+03 1.440299999999999914e+00 6.703669999999999796e+00 6.509779999999999733e-03
9.420140000000000180e-01 2.163869999999999960e-01 7.885920000000000073e+03 1.168230000000000102e+00 7.315750000000000419e+00 5.215159999999999935e-03
8.819900000000000517e-01 2.094979999999999898e-01 7.886439999999999600e+03 1.215230000000000032e+00 8.603120000000000545e+00 9.740739999999999468e-03
9.473120000000000429e-01 2.150539999999999952e-01 7.886579999999999927e+03 5.920980000000000132e-01 1.193619999999999948e+01 8.731159999999999963e-03
9.191449999999999898e-01 2.219379999999999964e-01 7.886720000000000255e+03 1.240560000000000107e+00 7.669500000000000206e+00 1.197319999999999982e-02
9.478830000000000311e-01 2.219049999999999911e-01 7.885840000000000146e+03 1.068419999999999925e+00 7.869600000000000151e+00 9.594170000000000822e-03
9.209549999999999681e-01 2.126069999999999904e-01 7.886260000000000218e+03 1.174269999999999925e+00 7.857330000000000148e+00 9.073970000000000646e-03
9.719039999999999901e-01 2.091649999999999898e-01 7.886039999999999964e+03 7.571409999999999529e-01 9.492369999999999308e+00 5.921179999999999846e-03
9.480380000000000473e-01 2.145289999999999975e-01 7.886260000000000218e+03 1.496420000000000083e+00 6.603519999999999612e+00 9.005729999999999985e-03
9.252110000000000056e-01 2.164530000000000065e-01 7.886329999999999927e+03 1.454590000000000050e+00 6.587060000000000137e+00 2.814699999999999841e-02
8.425629999999999509e-01 2.083540000000000114e-01 7.886670000000000073e+03 6.400320000000000453e-01 1.333230000000000004e+01 7.372330000000000072e-04
9.708099999999999508e-01 2.079699999999999882e-01 7.886119999999999891e+03 1.203130000000000033e+00 7.428950000000000387e+00 6.832780000000000103e-03
9.828369999999999607e-01 2.116039999999999865e-01 7.886140000000000327e+03 1.339320000000000066e+00 6.835309999999999775e+00 7.208400000000000224e-03
9.893429999999999724e-01 2.128180000000000072e-01 7.886050000000000182e+03 5.657550000000000079e-01 1.190799999999999947e+01 4.146590000000000345e-03
9.835939999999999683e-01 2.191410000000000025e-01 7.886010000000000218e+03 5.485219999999999541e-01 1.157259999999999955e+01 3.490519999999999994e-03
9.269450000000000189e-01 2.127590000000000037e-01 7.886529999999999745e+03 9.417820000000000080e-01 9.045149999999999579e+00 1.664430000000000076e-02
8.816850000000000520e-01 2.202510000000000023e-01 7.885880000000000109e+03 8.503640000000000088e-01 9.605339999999999989e+00 2.656510000000000121e-02
9.410079999999999556e-01 2.217490000000000017e-01 7.886050000000000182e+03 1.131189999999999918e+00 7.888169999999999682e+00 1.946909999999999960e-02
9.033139999999999503e-01 2.175489999999999924e-01 7.886770000000000437e+03 1.332910000000000039e+00 7.222570000000000157e+00 3.069670000000000037e-03
9.845589999999999620e-01 2.162660000000000138e-01 7.886770000000000437e+03 4.973920000000000008e-01 1.303969999999999985e+01 1.623259999999999981e-02
9.099439999999999751e-01 2.120390000000000053e-01 7.886140000000000327e+03 7.663090000000000179e-01 1.079979999999999940e+01 1.819759999999999911e-03
9.232609999999999983e-01 2.126810000000000089e-01 7.885640000000000327e+03 8.369889999999999830e-01 9.326100000000000279e+00 1.113300000000000010e-03
9.788390000000000146e-01 2.131730000000000014e-01 7.885750000000000000e+03 1.492180000000000062e+00 6.316320000000000157e+00 1.797670000000000171e-02
9.873180000000000289e-01 2.149060000000000137e-01 7.885279999999999745e+03 1.214420000000000055e+00 6.618249999999999744e+00 5.168569999999999935e-03
8.071129999999999693e-01 2.068010000000000126e-01 7.886489999999999782e+03 1.158300000000000107e+00 9.175919999999999632e+00 3.156189999999999690e-02
9.762030000000000429e-01 2.168940000000000035e-01 7.885569999999999709e+03 5.223839999999999595e-01 1.246219999999999928e+01 6.319080000000000356e-03
9.481300000000000283e-01 2.218310000000000004e-01 7.886189999999999600e+03 1.417689999999999895e+00 6.419080000000000119e+00 4.819389999999999785e-03
9.641549999999999843e-01 2.098980000000000012e-01 7.885810000000000400e+03 1.460749999999999993e+00 6.198430000000000106e+00 1.476680000000000006e-02
9.515149999999999997e-01 2.106780000000000042e-01 7.886130000000000109e+03 1.476120000000000099e+00 6.537880000000000358e+00 1.351469999999999928e-02
9.601020000000000110e-01 2.160289999999999988e-01 7.886430000000000291e+03 1.455039999999999889e+00 6.241900000000000226e+00 1.057170000000000071e-03
8.929439999999999600e-01 2.108119999999999994e-01 7.885689999999999600e+03 9.548689999999999678e-01 9.380340000000000344e+00 3.913820000000000146e-03
9.033139999999999503e-01 2.175489999999999924e-01 7.886770000000000437e+03 1.332910000000000039e+00 7.222570000000000157e+00 3.069670000000000037e-03
9.816829999999999723e-01 2.257599999999999885e-01 7.885479999999999563e+03 8.848770000000000246e-01 8.134069999999999467e+00 4.006830000000000114e-02
9.975840000000000263e-01 2.198249999999999926e-01 7.885069999999999709e+03 1.357720000000000038e+00 6.076769999999999783e+00 3.918279999999999680e-03
9.407839999999999536e-01 2.169830000000000092e-01 7.886840000000000146e+03 1.246189999999999909e+00 7.481770000000000032e+00 2.193989999999999829e-02
8.998420000000000307e-01 2.208700000000000108e-01 7.886039999999999964e+03 1.000869999999999926e+00 8.610580000000000567e+00 1.132580000000000045e-02
9.449100000000000277e-01 2.165110000000000090e-01 7.886729999999999563e+03 1.467710000000000070e+00 6.666739999999999888e+00 1.302780000000000084e-02
9.926519999999999788e-01 2.073399999999999965e-01 7.885710000000000036e+03 7.746009999999999840e-01 8.891170000000000684e+00 1.856910000000000158e-02
9.228539999999999521e-01 2.147119999999999862e-01 7.885819999999999709e+03 7.188909999999999467e-01 1.013250000000000028e+01 9.213440000000000475e-04
9.730280000000000040e-01 2.149050000000000127e-01 7.886029999999999745e+03 1.385639999999999983e+00 6.442350000000000243e+00 9.242039999999999977e-03
9.345799999999999663e-01 2.098839999999999872e-01 7.886220000000000255e+03 1.262469999999999981e+00 7.397700000000000387e+00 2.425379999999999897e-02
9.506769999999999943e-01 2.114719999999999933e-01 7.886149999999999636e+03 1.460480000000000000e+00 6.444090000000000096e+00 7.180729999999999535e-04
9.765059999999999851e-01 2.298370000000000135e-01 7.885779999999999745e+03 9.453019999999999756e-01 8.356059999999999377e+00 8.405289999999999290e-03
9.677710000000000479e-01 2.124399999999999900e-01 7.886380000000000109e+03 9.482000000000000428e-01 8.728559999999999874e+00 1.385199999999999973e-02
8.246719999999999606e-01 2.206009999999999915e-01 7.886220000000000255e+03 6.940699999999999648e-01 1.132540000000000013e+01 8.451820000000000513e-03
9.373989999999999823e-01 2.124149999999999927e-01 7.885819999999999709e+03 5.172039999999999971e-01 1.270620000000000083e+01 6.823510000000000675e-05
9.869289999999999452e-01 2.169649999999999912e-01 7.886130000000000109e+03 8.101709999999999745e-01 9.080719999999999459e+00 6.073779999999999978e-04
9.719039999999999901e-01 2.091649999999999898e-01 7.886039999999999964e+03 7.571409999999999529e-01 9.492369999999999308e+00 5.921179999999999846e-03
9.940620000000000012e-01 2.057839999999999947e-01 7.886550000000000182e+03 1.101339999999999986e+00 8.163769999999999527e+00 1.699369999999999960e-03
9.493040000000000367e-01 2.188569999999999960e-01 7.885720000000000255e+03 1.002140000000000031e+00 8.781090000000000728e+00 1.161930000000000081e-02
