2457174.79571 18.669 0.042 4.19 691.0
2457175.57956 18.681 0.055 4.97 1051.0
2457175.75532 18.727 0.048 4.63 889.0
2457178.67754 18.638 0.035 3.77 611.0
2457178.84898 18.625 0.041 4.73 699.0
2457179.62205 18.645 0.045 5.43 475.0
2457179.78662 18.682 0.042 5.14 461.0
2457180.57443 18.525 0.036 5.95 342.0
2457180.73563 18.652 0.034 4.79 311.0
2457180.90958 18.670 0.044 4.99 570.0
2457181.69591 18.687 0.030 4.47 287.0
2457181.86608 18.621 0.038 5.55 376.0
2457182.63029 18.571 0.024 4.53 191.0
2457182.82259 18.577 0.029 4.71 259.0
2457183.58368 18.631 0.032 5.76 232.0
2457183.76821 18.535 0.033 5.86 254.0
2457184.57401 18.593 0.048 7.21 331.0
2457184.75934 18.679 0.035 5.37 250.0
2457184.92323 18.551 0.042 6.11 448.0
2457185.72238 18.560 0.031 5.13 286.0
2457185.88925 18.576 0.055 7.64 440.0
2457186.84550 18.632 0.039 5.26 409.0
2457187.62648 18.568 0.035 6.35 238.0
2457187.80962 18.612 0.032 5.22 299.0
2457188.59666 18.623 0.032 4.86 305.0
2457188.78370 18.594 0.043 7.11 313.0
2457189.64184 18.623 0.032 4.94 320.0
2457189.82260 18.625 0.032 4.33 420.0
2457190.61216 18.547 0.032 5.20 356.0
2457190.81061 18.524 0.034 4.51 536.0
2457191.63881 18.664 0.032 4.73 345.0
2457192.84720 18.632 0.033 5.16 337.0
2457192.87245 18.667 0.042 5.90 419.0
2457193.66917 18.549 0.020 3.60 231.0
2457193.85368 18.652 0.032 4.67 380.0
2457194.61668 18.573 0.026 4.65 247.0
2457194.80865 18.646 0.028 4.63 413.0
2457197.64863 18.642 0.027 4.41 249.0
2457197.83542 18.703 0.046 6.55 365.0
2457198.62827 18.618 0.027 4.48 249.0
2457198.81411 18.516 0.056 6.05 924.0
2457199.58850 18.637 0.028 4.21 321.0
2457199.77122 18.590 0.028 4.86 265.0
2457200.52665 18.716 0.039 4.69 561.0
2457200.70639 18.695 0.027 3.84 309.0
2457202.64437 18.621 0.046 5.39 592.0
2457202.86611 18.601 0.059 5.62 1011.0
2457206.67782 18.657 0.050 5.05 784.0
2457206.83799 18.681 0.068 5.98 1275.0
2457207.64671 18.648 0.034 3.99 526.0
2457207.83585 18.579 0.056 6.10 929.0
2457209.74243 18.543 0.037 5.07 477.0
2457211.52053 18.613 0.039 5.28 445.0
2457211.70284 18.647 0.030 4.64 279.0
2457212.57527 18.691 0.031 5.01 297.0
2457214.65104 18.586 0.031 5.69 346.0
2457217.59901 18.669 0.034 5.38 273.0
2457219.51173 18.652 0.043 6.14 422.0
2457219.71971 18.710 0.033 5.06 295.0
2457220.61146 18.620 0.027 4.92 231.0
2457220.79138 18.669 0.032 4.94 315.0
2457221.58910 18.616 0.030 5.07 271.0
2457221.77150 18.650 0.029 4.38 288.0
2457222.56277 18.600 0.034 5.79 468.0
2457222.77752 18.583 0.040 5.97 512.0
2457223.61756 18.599 0.036 6.20 275.0
2457224.46873 18.609 0.037 4.78 599.0
2457224.66259 18.581 0.038 7.12 217.0
2457225.50079 18.599 0.036 5.50 489.0
2457226.51657 18.594 0.033 5.13 303.0
2457226.70146 18.653 0.030 4.84 243.0
2457227.48515 18.580 0.051 6.34 696.0
2457227.66002 18.660 0.025 3.99 221.0
2457228.48663 18.601 0.037 5.41 404.0
2457228.67070 18.656 0.041 5.35 435.0
2457229.51492 18.582 0.030 4.20 462.0
2457229.67959 18.699 0.040 4.08 757.0
2457233.49283 18.690 0.067 6.34 969.0
2457233.53467 18.612 0.083 5.77 2037.0
2457235.69998 18.591 0.044 5.72 684.0
2457236.55971 18.656 0.055 5.02 893.0
2457249.55783 18.602 0.036 6.23 271.0
2457249.70255 18.598 0.042 7.49 260.0
2457252.53641 18.572 0.036 5.90 331.0
2457253.49134 18.596 0.033 5.54 320.0
2457253.68348 18.581 0.033 5.18 352.0
2457255.65107 18.680 0.037 5.93 266.0
2457256.65418 18.543 0.043 6.44 415.0
2457261.50937 18.660 0.066 6.70 748.0
2457263.63594 18.549 0.047 4.58 1187.0
2457264.58237 18.633 0.037 4.50 540.0
2457265.54566 18.607 0.032 4.42 397.0
2457267.48020 18.609 0.041 5.88 397.0
2457268.48138 18.619 0.031 4.78 346.0
2457268.67680 18.594 0.031 4.86 389.0
2457269.66517 18.623 0.032 5.28 313.0
2457270.60894 18.623 0.029 4.93 268.0
2457271.56480 18.644 0.037 5.92 252.0
2457273.53563 18.600 0.049 7.83 313.0
2457275.54016 18.573 0.057 6.72 752.0
2457277.51491 18.635 0.036 6.26 262.0
2457281.51010 18.622 0.053 8.32 296.0
2457284.54963 18.677 0.036 5.51 394.0
2457292.52764 18.629 0.058 6.46 688.0
2457299.56817 18.597 0.040 6.27 416.0
2457318.53199 18.617 0.048 5.39 711.0
2457436.82907 18.629 0.046 7.45 312.0
2457437.82749 18.642 0.034 5.11 284.0
2457438.89126 18.623 0.050 6.46 496.0
2457440.82396 18.709 0.048 5.26 737.0
2457441.86815 18.623 0.039 5.08 536.0
2457442.89237 18.662 0.047 5.37 602.0
2457445.86701 18.630 0.031 4.78 389.0
2457446.87797 18.689 0.028 3.87 364.0
2457447.88568 18.663 0.036 4.91 355.0
2457448.89955 18.611 0.028 4.17 384.0
2457451.82925 18.581 0.034 4.72 515.0
2457452.86124 18.696 0.026 4.01 273.0
2457453.86759 18.663 0.025 4.03 291.0
2457456.82467 18.685 0.039 5.95 334.0
2457457.82022 18.671 0.040 5.20 426.0
2457458.81545 18.596 0.032 5.20 317.0
2457460.81603 18.558 0.030 5.26 326.0
2457461.81523 18.624 0.027 4.26 286.0
2457462.80220 18.590 0.028 4.24 342.0
2457463.82912 18.570 0.029 4.90 287.0
2457465.77112 18.542 0.038 6.78 386.0
2457465.89961 18.561 0.028 3.81 412.0
2457467.83380 18.634 0.032 5.00 295.0
2457470.79069 18.633 0.049 6.15 546.0
2457470.91776 18.536 0.060 5.33 1308.0
2457471.87456 18.561 0.040 5.62 470.0
2457472.81283 18.611 0.038 4.98 471.0
2457473.78116 18.625 0.045 5.16 865.0
2457474.81366 18.625 0.037 4.92 499.0
2457475.84940 18.634 0.068 5.82 1211.0
2457484.80529 18.636 0.032 5.38 269.0
2457485.91171 18.659 0.030 4.75 273.0
2457486.72209 18.662 0.050 7.66 318.0
2457487.82399 18.585 0.031 5.03 332.0
2457489.80141 18.542 0.030 5.27 331.0
2457492.71536 18.645 0.036 6.55 280.0
2457493.70879 18.665 0.037 5.59 343.0
2457493.92848 18.670 0.056 4.76 1136.0
2457494.91694 18.603 0.027 3.79 364.0
2457495.89560 18.632 0.032 4.75 301.0
2457498.79051 18.598 0.038 4.89 490.0
2457499.78197 18.608 0.030 3.97 456.0
2457500.72332 18.631 0.048 6.00 601.0
2457500.92490 18.638 0.043 5.01 612.0
2457508.76861 18.606 0.022 3.11 284.0
2457509.86502 18.623 0.029 4.48 334.0
2457512.80023 18.663 0.023 3.68 263.0
2457522.87119 18.646 0.055 7.12 443.0
2457526.77668 18.617 0.032 4.08 587.0
2457529.80287 18.567 0.061 6.82 723.0
2457534.78386 18.643 0.030 4.32 398.0
2457536.78302 18.600 0.033 4.97 327.0
2457545.92490 18.599 0.039 5.74 409.0
2457547.55895 18.548 0.040 6.97 287.0
2457547.89957 18.602 0.046 7.35 316.0
2457549.81365 18.642 0.028 5.11 234.0
2457550.79225 18.597 0.030 5.02 347.0
2457554.89524 18.530 0.044 7.42 580.0
2457555.51788 18.739 0.082 7.03 1325.0
2457555.84131 18.647 0.036 5.36 341.0
2457557.82757 18.693 0.038 4.28 620.0
2457561.62651 18.622 0.035 4.16 611.0
2457562.61089 18.652 0.041 4.90 687.0
2457566.81354 18.651 0.046 6.27 449.0
2457567.49053 18.550 0.044 6.82 474.0
2457567.75748 18.512 0.033 5.69 370.0
2457568.49189 18.606 0.057 8.74 381.0
2457568.75633 18.645 0.041 6.86 281.0
2457569.49078 18.614 0.055 8.30 422.0
2457569.77381 18.678 0.038 6.02 319.0
2457570.72554 18.721 0.033 6.03 191.0
2457573.64313 18.622 0.032 6.02 197.0
2457575.57487 18.666 0.036 6.36 204.0
2457575.74280 18.604 0.026 4.64 215.0
2457576.50818 18.617 0.031 5.51 284.0
2457576.70148 18.672 0.028 5.20 192.0
2457576.84159 18.609 0.043 7.08 296.0
2457579.69885 18.685 0.033 6.01 239.0
2457581.82191 18.624 0.046 7.38 343.0
2457584.52939 18.582 0.041 5.80 443.0
2457584.67219 18.624 0.037 5.50 373.0
2457589.47503 18.567 0.065 7.08 883.0
2457589.63049 18.610 0.045 5.27 700.0
2457590.57592 18.641 0.033 4.34 514.0
2457590.72358 18.577 0.032 4.70 443.0
2457593.50058 18.628 0.034 6.27 219.0
2457593.66639 18.589 0.026 5.16 211.0
2457595.56393 18.632 0.045 7.50 258.0
2457596.59310 18.610 0.024 4.64 218.0
2457599.50187 18.653 0.043 6.41 299.0
2457599.56934 18.663 0.039 5.98 244.0
2457599.67865 18.655 0.031 5.13 225.0
2457599.69113 18.654 0.031 4.68 231.0
2457600.51084 18.646 0.045 7.41 253.0
2457600.55136 18.663 0.038 6.50 254.0
2457600.60456 18.583 0.036 6.47 245.0
2457600.73416 18.642 0.035 5.66 508.0
2457601.73195 18.660 0.028 5.10 206.0
2457601.74435 18.580 0.028 5.16 215.0
2457602.57152 18.639 0.036 6.25 236.0
2457602.73253 18.530 0.049 8.30 298.0
2457603.54708 18.605 0.027 5.06 199.0
2457603.69546 18.611 0.024 4.52 189.0
2457604.52391 18.620 0.038 6.30 281.0
2457604.66528 18.602 0.026 5.23 173.0
2457605.50271 18.582 0.033 6.46 208.0
2457605.66900 18.647 0.031 5.28 242.0
2457607.58675 18.682 0.032 5.73 201.0
2457607.74558 18.628 0.040 7.06 232.0
2457608.66707 18.580 0.026 4.24 220.0
2457609.52215 18.612 0.040 5.98 300.0
2457609.71279 18.626 0.032 5.00 259.0
2457610.55766 18.582 0.033 5.41 289.0
2457611.51170 18.670 0.049 6.37 443.0
2457612.51200 18.597 0.035 5.08 382.0
2457612.65305 18.673 0.038 5.28 403.0
2457616.51633 18.618 0.046 5.73 587.0
2457616.69590 18.600 0.039 4.81 634.0
2457617.63538 18.530 0.041 5.28 544.0
2457618.52328 18.602 0.043 5.38 534.0
2457618.68533 18.689 0.053 5.50 715.0
2457621.52442 18.688 0.036 6.14 225.0
2457621.70352 18.565 0.050 7.40 419.0
2457622.65542 18.653 0.028 3.89 308.0
2457623.55288 18.646 0.030 4.76 252.0
2457624.49332 18.578 0.032 5.31 284.0
2457624.68443 18.679 0.035 5.29 305.0
2457625.65675 18.621 0.033 5.97 236.0
2457626.64984 18.630 0.030 4.86 245.0
2457630.62415 18.620 0.032 5.36 236.0
2457631.60142 18.669 0.029 4.70 246.0
2457632.58664 18.612 0.028 4.39 245.0
2457633.62880 18.656 0.037 5.81 269.0
2457635.54532 18.667 0.045 7.05 289.0
2457636.59675 18.599 0.041 6.66 280.0
2457637.58659 18.636 0.029 5.13 245.0
2457638.61301 18.550 0.030 4.49 457.0
2457643.51019 18.554 0.056 7.46 493.0
2457644.56878 18.525 0.061 6.17 944.0
2457647.55126 18.553 0.039 4.87 579.0
2457648.58985 18.673 0.042 4.54 563.0
2457649.61497 18.638 0.034 4.19 557.0
2457650.50065 18.580 0.027 4.76 265.0
2457650.52067 18.675 0.030 5.09 273.0
2457651.51596 18.631 0.033 5.29 363.0
2457651.55999 18.630 0.032 4.63 427.0
2457652.50315 18.662 0.028 4.96 256.0
2457652.58004 18.660 0.029 4.63 336.0
2457653.50259 18.575 0.029 5.32 278.0
2457654.48803 18.560 0.039 6.31 380.0
2457654.50721 18.680 0.039 5.89 339.0
2457655.50392 18.616 0.034 5.94 284.0
2457656.50572 18.674 0.041 5.93 348.0
2457656.53004 18.544 0.037 6.03 313.0
2457657.55618 18.669 0.032 4.64 345.0
2457658.48669 18.588 0.043 6.12 416.0
2457658.51228 18.585 0.031 4.15 327.0
2457659.51431 18.602 0.038 5.36 362.0
2457660.50433 18.607 0.043 6.10 380.0
2457660.55517 18.569 0.041 6.06 384.0
2457661.50591 18.611 0.037 6.03 325.0
2457662.50598 18.568 0.038 5.45 407.0
2457662.52667 18.658 0.046 6.22 420.0
2457664.50470 18.584 0.045 6.37 420.0
2457664.57182 18.578 0.046 5.94 525.0
2457665.50862 18.706 0.048 6.07 406.0
2457666.50690 18.621 0.043 6.26 409.0
2457666.55330 18.590 0.035 5.58 398.0
2457667.51199 18.635 0.040 5.24 471.0
2457671.49311 18.578 0.047 5.77 596.0
2457672.49452 18.605 0.040 5.65 450.0
2457673.50106 18.575 0.044 5.03 758.0
2457675.49980 18.641 0.062 7.46 553.0
2457682.49695 18.698 0.050 6.07 589.0
2457683.49617 18.605 0.048 6.01 607.0
2457791.88014 18.547 0.035 4.92 501.0
2457792.88296 18.593 0.046 5.90 678.0
2457793.87443 18.534 0.033 5.22 432.0
2457794.88141 18.595 0.058 6.92 694.0
2457795.88544 18.574 0.052 6.14 748.0
2457798.85536 18.595 0.041 5.56 466.0
2457800.85975 18.482 0.031 4.90 425.0
2457807.85423 18.497 0.032 5.79 289.0
2457810.83119 18.522 0.032 5.27 355.0
2457812.89626 18.520 0.028 4.13 332.0
2457816.82400 18.427 0.029 5.18 328.0
2457818.86706 18.356 0.023 4.29 293.0
2457820.90120 18.405 0.025 4.43 332.0
2457823.80578 18.374 0.032 4.79 591.0
2457825.83788 18.423 0.034 5.44 500.0
2457827.81525 18.314 0.028 4.90 472.0
2457829.80609 18.239 0.037 5.72 695.0
2457834.80558 18.236 0.024 5.16 301.0
2457834.91560 18.226 0.025 4.21 568.0
2457835.88230 18.229 0.022 5.18 248.0
2457836.83497 18.177 0.023 6.00 234.0
2457837.77155 18.209 0.024 6.11 236.0
2457837.87992 18.172 0.019 4.68 234.0
2457838.82698 18.152 0.019 4.40 275.0
2457839.76266 18.175 0.017 4.03 215.0
2457839.88784 18.143 0.016 3.44 202.0
2457840.81517 18.133 0.021 5.26 217.0
2457841.75838 18.157 0.031 7.81 239.0
2457841.86910 18.197 0.031 7.48 238.0
2457842.78469 18.113 0.021 5.50 223.0
2457842.89398 18.121 0.019 4.75 245.0
2457843.82563 18.037 0.018 4.95 199.0
2457844.73582 18.016 0.019 5.25 248.0
2457844.85274 18.054 0.022 6.05 217.0
2457845.76004 18.048 0.021 5.78 238.0
2457845.87767 18.040 0.018 4.88 218.0
2457846.80794 18.045 0.018 4.94 206.0
2457846.91705 18.032 0.020 5.13 280.0
2457847.81863 18.014 0.018 4.93 229.0
2457848.72492 18.029 0.022 5.61 339.0
2457848.83182 17.940 0.017 5.09 206.0
2457849.73749 17.967 0.021 5.39 351.0
2457849.85478 17.937 0.014 3.78 227.0
2457850.74965 17.937 0.022 5.71 361.0
2457850.86845 17.930 0.016 4.46 239.0
2457851.76739 17.873 0.022 5.97 380.0
2457851.88752 17.887 0.017 5.11 233.0
2457852.87370 17.867 0.019 6.01 272.0
2457853.92631 17.819 0.032 7.18 733.0
2457854.80736 17.828 0.017 4.21 451.0
2457854.92038 17.832 0.017 3.68 541.0
2457855.82874 17.826 0.019 4.43 525.0
2457856.72687 17.846 0.030 6.83 576.0
2457856.83940 17.814 0.026 6.96 483.0
2457857.86676 17.770 0.028 6.89 544.0
2457862.68851 17.752 0.019 6.07 332.0
2457862.79848 17.740 0.017 5.41 298.0
2457862.92264 17.726 0.016 4.43 328.0
2457863.89258 17.726 0.015 4.58 304.0
2457864.85085 17.719 0.013 4.01 257.0
2457865.70731 17.733 0.015 4.97 261.0
2457865.82658 17.727 0.013 3.54 281.0
2457866.70303 17.732 0.015 4.80 273.0
2457866.83052 17.764 0.013 3.51 260.0
2457867.70632 17.771 0.014 4.67 261.0
2457867.83461 17.741 0.012 3.24 232.0
2457868.76242 17.760 0.019 6.46 261.0
2457868.90251 17.762 0.022 6.96 309.0
2457869.76207 17.770 0.014 4.17 242.0
2457869.89390 17.791 0.014 3.77 309.0
2457870.77365 17.783 0.013 3.89 217.0
2457870.90469 17.800 0.015 4.44 261.0
2457871.78834 17.815 0.014 3.88 269.0
2457871.93131 17.837 0.020 3.68 807.0
2457872.79830 17.820 0.013 3.57 263.0
2457872.93658 17.880 0.031 3.90 2189.0
2457873.76731 17.826 0.014 3.65 249.0
2457873.90287 17.853 0.016 4.40 296.0
2457874.73606 17.889 0.022 6.71 274.0
2457874.85882 17.853 0.018 4.93 332.0
2457875.81502 17.917 0.014 3.69 557.0
2457875.92671 17.885 0.018 4.42 385.0
2457876.74042 17.900 0.018 4.96 322.0
2457876.87743 17.876 0.020 5.79 317.0
2457877.70101 17.887 0.016 4.53 318.0
2457877.83319 17.893 0.016 3.67 354.0
2457878.73894 17.945 0.016 3.90 332.0
2457878.87417 17.939 0.015 3.84 306.0
2457879.69846 17.969 0.024 6.31 364.0
2457879.85104 17.946 0.023 6.33 306.0
2457880.72729 17.991 0.021 5.26 371.0
2457880.84912 17.971 0.027 6.64 365.0
2457881.80525 18.010 0.024 5.34 415.0
2457881.92602 18.029 0.030 6.54 457.0
2457882.80302 17.999 0.024 5.52 457.0
2457882.93267 18.027 0.023 4.97 472.0
2457890.69771 18.216 0.039 7.33 410.0
2457890.85560 18.140 0.025 4.61 489.0
2457893.67639 18.196 0.025 5.91 265.0
2457893.80512 18.188 0.024 5.41 284.0
2457893.91481 18.242 0.030 5.89 400.0
2457894.66017 18.258 0.025 5.38 316.0
2457894.78792 18.257 0.020 4.31 265.0
2457894.89732 18.246 0.025 5.07 345.0
2457895.76167 18.229 0.020 4.87 329.0
2457897.70136 18.300 0.028 5.97 265.0
2457900.91582 18.339 0.040 7.47 352.0
2457901.63696 18.247 0.024 5.71 261.0
2457901.79233 18.349 0.024 4.98 270.0
2457902.62772 18.282 0.030 6.83 273.0
2457902.75043 18.335 0.023 4.73 265.0
2457902.92576 18.335 0.045 7.25 550.0
2457903.79653 18.349 0.030 6.53 233.0
2457903.91404 18.436 0.039 6.75 375.0
2457904.65585 18.350 0.027 5.99 243.0
2457904.78432 18.367 0.023 4.94 206.0
2457904.89371 18.359 0.031 6.00 324.0
2457905.62271 18.308 0.025 5.53 274.0
2457905.74996 18.352 0.021 4.29 263.0
2457905.86260 18.376 0.028 4.66 388.0
2457906.57118 18.346 0.032 6.13 409.0
2457906.68939 18.396 0.021 3.59 295.0
2457906.81163 18.378 0.025 4.48 347.0
2457906.92055 18.407 0.033 4.63 612.0
2457907.68754 18.420 0.026 4.67 350.0
2457907.81880 18.414 0.027 4.51 486.0
2457908.63450 18.329 0.031 5.57 421.0
2457908.76389 18.437 0.031 5.25 404.0
2457908.87376 18.419 0.031 5.38 367.0
2457909.56548 18.400 0.046 6.66 705.0
2457909.68556 18.398 0.027 4.72 384.0
2457909.79659 18.453 0.031 4.01 594.0
2457909.90245 18.362 0.028 4.45 512.0
2457910.58275 18.453 0.040 6.09 525.0
2457910.70075 18.443 0.026 4.13 380.0
2457910.82291 18.397 0.026 4.25 443.0
2457911.55266 18.488 0.062 7.29 910.0
2457911.65808 18.426 0.033 5.20 524.0
2457911.82759 18.425 0.052 6.93 631.0
2457916.61086 18.453 0.031 4.19 621.0
2457916.70519 18.465 0.033 4.60 615.0
2457916.80923 18.505 0.034 4.21 604.0
2457916.90448 18.523 0.068 5.63 1623.0
2457917.64230 18.444 0.029 4.73 389.0
2457917.75748 18.512 0.029 4.28 430.0
2457917.86430 18.461 0.040 5.41 641.0
2457918.61917 18.465 0.040 6.53 478.0
2457922.61890 18.466 0.029 5.51 280.0
2457922.74897 18.512 0.037 6.30 319.0
2457923.61836 18.478 0.028 5.29 283.0
2457923.75547 18.469 0.038 6.78 310.0
2457923.87493 18.445 0.047 7.50 404.0
2457924.54115 18.547 0.034 5.57 325.0
2457924.64661 18.460 0.025 4.72 260.0
2457924.77550 18.462 0.026 4.50 268.0
2457924.87753 18.575 0.033 4.54 478.0
2457925.67285 18.517 0.024 4.35 218.0
2457925.81005 18.491 0.033 6.22 250.0
2457926.57936 18.470 0.036 7.17 267.0
2457926.72751 18.487 0.036 6.65 275.0
2457928.57699 18.520 0.035 6.33 301.0
2457932.60823 18.603 0.034 5.80 260.0
2457932.73287 18.465 0.027 5.52 230.0
2457933.51742 18.499 0.043 7.80 285.0
2457933.59884 18.487 0.034 6.79 240.0
2457933.72065 18.539 0.030 6.01 192.0
2457934.53447 18.482 0.032 5.97 307.0
2457934.65061 18.504 0.028 5.26 257.0
2457934.76482 18.485 0.030 5.45 283.0
2457935.50390 18.474 0.033 5.86 377.0
2457935.63253 18.523 0.028 5.64 233.0
2457935.74483 18.525 0.025 4.75 206.0
2457935.86396 18.571 0.031 4.94 299.0
2457936.49020 18.524 0.038 6.32 384.0
2457936.60673 18.524 0.030 5.64 238.0
2457936.74223 18.550 0.031 5.88 216.0
2457936.85863 18.459 0.037 7.10 279.0
2457937.54794 18.583 0.037 5.64 380.0
2457937.65861 18.464 0.028 5.13 285.0
2457937.79029 18.580 0.031 5.61 235.0
2457938.57063 18.513 0.038 6.08 367.0
2457944.46871 18.499 0.055 6.88 827.0
2457944.52152 18.420 0.040 5.70 657.0
2457944.56291 18.552 0.037 4.76 597.0
2457944.61334 18.573 0.038 5.01 556.0
2457944.66335 18.602 0.039 4.89 476.0
2457944.72353 18.467 0.037 5.27 533.0
2457944.77278 18.566 0.035 4.41 579.0
2457945.48038 18.508 0.040 6.23 463.0
2457945.58002 18.585 0.034 5.11 390.0
2457945.69115 18.621 0.027 3.98 343.0
2457945.80137 18.530 0.034 4.66 529.0
2457946.51338 18.575 0.030 5.39 266.0
2457946.63481 18.574 0.032 5.37 309.0
2457946.76322 18.485 0.033 5.36 334.0
2457947.51435 18.592 0.036 6.50 230.0
2457947.61792 18.533 0.032 5.84 276.0
2457947.77864 18.522 0.032 5.13 361.0
2457948.50720 18.549 0.031 5.82 248.0
2457948.64070 18.580 0.034 5.39 328.0
2457948.77534 18.532 0.032 5.16 368.0
2457949.56645 18.599 0.045 6.12 515.0
2457949.68982 18.527 0.042 6.41 369.0
2457952.70783 18.562 0.034 6.37 217.0
2457953.47796 18.522 0.040 6.73 359.0
2457953.60999 18.637 0.031 5.47 232.0
2457953.73500 18.568 0.026 4.91 192.0
2457954.48979 18.578 0.034 5.49 483.0
2457954.63356 18.600 0.027 4.78 211.0
2457954.76919 18.589 0.028 4.72 296.0
2457955.79906 18.487 0.032 5.88 302.0
2457956.60430 18.652 0.025 3.99 218.0
2457956.73552 18.566 0.028 4.68 266.0
2457957.66063 18.519 0.031 5.89 252.0
2457958.57544 18.520 0.039 6.69 322.0
2457958.66610 18.649 0.041 6.83 239.0
2457958.78404 18.513 0.048 8.07 305.0
2457959.53237 18.512 0.027 4.89 266.0
2457959.65014 18.561 0.025 4.50 210.0
2457959.76626 18.578 0.033 5.95 243.0
2457960.51962 18.594 0.029 5.18 236.0
2457960.65528 18.635 0.028 5.27 185.0
2457960.78105 18.661 0.034 5.76 255.0
2457961.60090 18.614 0.028 5.23 266.0
2457961.70762 18.577 0.027 4.91 315.0
2457962.52800 18.610 0.030 4.93 277.0
2457963.61905 18.551 0.026 4.60 279.0
2457964.59470 18.550 0.029 4.68 287.0
2457964.73446 18.555 0.035 6.00 356.0
2457965.67794 18.575 0.029 4.43 310.0
2457966.55163 18.561 0.039 6.63 325.0
2457966.64893 18.631 0.035 5.68 253.0
2457967.68492 18.544 0.040 6.16 388.0
2457967.74209 18.518 0.050 7.60 441.0
2457971.51422 18.542 0.041 5.35 609.0
2457971.60303 18.635 0.045 5.48 519.0
2457971.64292 18.642 0.039 4.57 547.0
2457971.69376 18.603 0.040 4.45 650.0
2457971.73402 18.712 0.052 4.75 824.0
2457972.52595 18.692 0.070 7.60 564.0
2457972.56482 18.615 0.061 7.38 523.0
2457972.61920 18.662 0.051 6.28 539.0
2457972.66691 18.672 0.054 5.85 577.0
2457972.72221 18.544 0.044 4.88 719.0
2457973.54133 18.545 0.057 7.65 524.0
2457973.66637 18.674 0.046 5.42 606.0
2457974.53100 18.647 0.037 5.03 378.0
2457974.64683 18.556 0.033 4.67 401.0
2457975.47643 18.712 0.053 7.21 351.0
2457979.52680 18.601 0.029 4.98 265.0
2457979.64617 18.573 0.026 4.19 297.0
2457980.58053 18.606 0.040 5.62 382.0
2457981.47875 18.608 0.049 6.67 452.0
2457981.63253 18.608 0.029 4.18 338.0
2457982.54204 18.623 0.034 5.51 250.0
2457982.65297 18.582 0.031 5.07 280.0
2457983.58067 18.572 0.029 4.42 277.0
2457984.48954 18.693 0.043 6.50 282.0
2457984.60726 18.605 0.031 4.95 256.0
2457985.53728 18.570 0.048 7.46 308.0
2457986.49283 18.596 0.028 4.44 308.0
2457986.63272 18.627 0.028 4.65 247.0
2457987.55994 18.595 0.027 3.93 303.0
2457990.47892 18.592 0.037 5.65 372.0
2457990.61116 18.564 0.033 5.53 282.0
2457991.53068 18.639 0.037 5.88 300.0
2457991.65993 18.672 0.040 6.26 288.0
2457992.57599 18.602 0.030 4.98 277.0
2457993.51288 18.554 0.036 5.82 339.0
2457993.62315 18.600 0.033 5.58 257.0
2457994.55711 18.625 0.051 6.07 589.0
2457998.52286 18.548 0.034 4.65 478.0
2457998.57113 18.551 0.044 4.69 900.0
2457998.61464 18.577 0.045 4.46 927.0
2458000.49556 18.550 0.040 5.61 428.0
2458000.54908 18.606 0.039 5.19 449.0
2458000.59087 18.492 0.041 5.74 513.0
2458001.48094 18.607 0.044 5.65 520.0
